rental_id,duration,bike_id,end_date,end_station_id,end_station_name,start_date,start_station_id,start_station_name
65009950,660,2800,2017-05-15 15:56:00 UTC,664,"Austin Road, Battersea Park",2017-05-15 15:45:00 UTC,573,"Limerston Street, West Chelsea"
65009951,1140,4659,2017-05-15 16:04:00 UTC,345,"Flood Street, Chelsea",2017-05-15 15:45:00 UTC,270,"Kennington Lane Rail Bridge, Vauxhall"
65009952,2460,170,2017-05-15 16:26:00 UTC,606,"Addison Road, Holland Park",2017-05-15 15:45:00 UTC,118,"Rochester Row, Westminster"
65009953,540,9218,2017-05-15 15:54:00 UTC,64,"William IV Street, Strand",2017-05-15 15:45:00 UTC,421,"Southwark Station 2, Southwark"
65009954,660,5281,2017-05-15 15:56:00 UTC,333,"Palace Gardens Terrace, Notting Hill",2017-05-15 15:45:00 UTC,155,"Lexham Gardens, Kensington"
65009955,1200,10665,2017-05-15 16:05:00 UTC,411,"Walworth Road, Elephant & Castle",2017-05-15 15:45:00 UTC,166,"Seville Street, Knightsbridge"
65009956,1020,14810,2017-05-15 16:03:00 UTC,224,"Whiteley's, Bayswater",2017-05-15 15:46:00 UTC,224,"Whiteley's, Bayswater"
65009957,480,7089,2017-05-15 15:54:00 UTC,698,"Shoreditch Court, Haggerston",2017-05-15 15:46:00 UTC,569,"Pitfield Street Central, Hoxton"
65009958,420,2664,2017-05-15 15:53:00 UTC,393,"Snow Hill, Farringdon",2017-05-15 15:46:00 UTC,41,"Sun Street, Liverpool Street"
65009959,960,9435,2017-05-15 16:02:00 UTC,574,"Eagle Wharf Road, Hoxton",2017-05-15 15:46:00 UTC,88,"Bayley Street , Bloomsbury"
65009960,180,12432,2017-05-15 15:49:00 UTC,49,"Curzon Street, Mayfair",2017-05-15 15:46:00 UTC,289,"South Audley Street, Mayfair"
65009961,1140,9404,2017-05-15 16:05:00 UTC,307,"Black Lion Gate, Kensington Gardens",2017-05-15 15:46:00 UTC,541,"Green Park Station, Mayfair"
65009962,420,13601,2017-05-15 15:53:00 UTC,471,"Hewison Street, Old Ford",2017-05-15 15:46:00 UTC,470,"Mostyn Grove, Bow"
65009963,540,5592,2017-05-15 15:55:00 UTC,144,"Kennington Cross, Kennington",2017-05-15 15:46:00 UTC,272,"Baylis Road, Waterloo"
65009964,960,12874,2017-05-15 16:02:00 UTC,769,"Sandilands Road, Walham Green",2017-05-15 15:46:00 UTC,775,"Little Brook Green, Brook Green"
65009965,780,951,2017-05-15 15:59:00 UTC,184,"Portland Place, Marylebone",2017-05-15 15:46:00 UTC,436,"Red Lion Street, Holborn"
65009966,1680,717,2017-05-15 16:14:00 UTC,815,"Lambeth Palace Road, Waterloo",2017-05-15 15:46:00 UTC,732,"Duke Street Hill, London Bridge"
65009967,420,9650,2017-05-15 15:53:00 UTC,732,"Duke Street Hill, London Bridge",2017-05-15 15:46:00 UTC,102,"Jewry Street, Aldgate"
65009968,1020,7867,2017-05-15 16:03:00 UTC,347,"Lower Marsh, Waterloo",2017-05-15 15:46:00 UTC,64,"William IV Street, Strand"
65009969,1680,12787,2017-05-15 16:14:00 UTC,815,"Lambeth Palace Road, Waterloo",2017-05-15 15:46:00 UTC,732,"Duke Street Hill, London Bridge"
65009970,600,13625,2017-05-15 15:56:00 UTC,28,"Bolsover Street, Fitzrovia",2017-05-15 15:46:00 UTC,244,"Earnshaw Street , Covent Garden"
65009971,780,14712,2017-05-15 15:59:00 UTC,101,"Queen Street 1, Bank",2017-05-15 15:46:00 UTC,544,"Percival Street, Finsbury"
65009972,660,14948,2017-05-15 15:57:00 UTC,320,"Queen Mother Sports Centre, Victoria",2017-05-15 15:46:00 UTC,341,"Craven Street, Strand"
65009973,600,9336,2017-05-15 15:56:00 UTC,128,"Emperor's Gate, South Kensington",2017-05-15 15:46:00 UTC,303,"Albert Gate, Hyde Park"
65009974,600,5973,2017-05-15 15:56:00 UTC,636,"South Park, Sands End",2017-05-15 15:46:00 UTC,616,"Aintree Street, Fulham"
65009975,1800,12327,2017-05-15 16:16:00 UTC,130,"Tower Gardens , Tower",2017-05-15 15:46:00 UTC,278,"Tooley Street, Bermondsey"
65009976,2580,10327,2017-05-15 16:29:00 UTC,662,"Phene Street, Chelsea",2017-05-15 15:46:00 UTC,662,"Phene Street, Chelsea"
65009977,1740,14290,2017-05-15 16:15:00 UTC,815,"Lambeth Palace Road, Waterloo",2017-05-15 15:46:00 UTC,732,"Duke Street Hill, London Bridge"
65009978,1740,2629,2017-05-15 16:16:00 UTC,130,"Tower Gardens , Tower",2017-05-15 15:47:00 UTC,278,"Tooley Street, Bermondsey"
65009979,1380,12501,2017-05-15 16:10:00 UTC,564,"Somerset House, Strand",2017-05-15 15:47:00 UTC,202,"Leman Street, Aldgate"
65009980,120,8191,2017-05-15 15:49:00 UTC,323,"Clifton Street, Shoreditch",2017-05-15 15:47:00 UTC,132,"Bethnal Green Road, Shoreditch"
65009981,1380,14526,2017-05-15 16:10:00 UTC,564,"Somerset House, Strand",2017-05-15 15:47:00 UTC,202,"Leman Street, Aldgate"
65009982,1200,13124,2017-05-15 16:07:00 UTC,668,"Ravenscourt Park Station, Hammersmith",2017-05-15 15:47:00 UTC,103,"Vicarage Gate, Kensington"
65009983,300,7206,2017-05-15 15:52:00 UTC,636,"South Park, Sands End",2017-05-15 15:47:00 UTC,671,"Parsons Green Station, Parsons Green"
65009984,1620,11761,2017-05-15 16:14:00 UTC,815,"Lambeth Palace Road, Waterloo",2017-05-15 15:47:00 UTC,732,"Duke Street Hill, London Bridge"
65009985,420,1989,2017-05-15 15:54:00 UTC,456,"Parkway, Camden Town",2017-05-15 15:47:00 UTC,7,"Charlbert Street, St. John's Wood"
65009986,1680,2256,2017-05-15 16:15:00 UTC,638,"Falcon Road, Clapham Junction",2017-05-15 15:47:00 UTC,335,"Tavistock Street, Covent Garden"
65009987,1860,261,2017-05-15 16:18:00 UTC,163,"Sloane Avenue, Knightsbridge",2017-05-15 15:47:00 UTC,38,"Abingdon Villas, Kensington"
65009988,240,5425,2017-05-15 15:51:00 UTC,194,"Hop Exchange, The Borough",2017-05-15 15:47:00 UTC,101,"Queen Street 1, Bank"
65009989,660,14346,2017-05-15 15:58:00 UTC,301,"Marylebone Lane, Marylebone",2017-05-15 15:47:00 UTC,265,"Southwick Street, Paddington"
65009990,600,3242,2017-05-15 15:57:00 UTC,173,"Waterloo Road, South Bank",2017-05-15 15:47:00 UTC,9,"New Globe Walk, Bankside"
65009991,1440,14477,2017-05-15 16:11:00 UTC,568,"Bishop's Bridge Road West, Bayswater",2017-05-15 15:47:00 UTC,88,"Bayley Street , Bloomsbury"
65009993,1260,13501,2017-05-15 16:08:00 UTC,14,"Belgrove Street , King's Cross",2017-05-15 15:47:00 UTC,221,"Horseferry Road, Westminster"
65009994,180,14748,2017-05-15 15:50:00 UTC,14,"Belgrove Street , King's Cross",2017-05-15 15:47:00 UTC,77,"Russell Square Station, Bloomsbury"
65009995,840,6567,2017-05-15 16:01:00 UTC,113,"Gloucester Road (Central), South Kensington",2017-05-15 15:47:00 UTC,180,"North Audley Street, Mayfair"
65009996,1380,10119,2017-05-15 16:10:00 UTC,492,"The Green Bridge, Mile End",2017-05-15 15:47:00 UTC,732,"Duke Street Hill, London Bridge"
65009997,300,6838,2017-05-15 15:52:00 UTC,214,"Endsleigh Gardens, Euston",2017-05-15 15:47:00 UTC,24,"British Museum, Bloomsbury"
65009998,2100,9416,2017-05-15 16:22:00 UTC,587,"Monument Street, Monument",2017-05-15 15:47:00 UTC,377,"Waterloo Bridge, South Bank"
65009999,840,10251,2017-05-15 16:01:00 UTC,332,"Nevern Place, Earl's Court",2017-05-15 15:47:00 UTC,560,"Ladbroke Grove Central, Ladbroke Grove"
65010000,960,1111,2017-05-15 16:03:00 UTC,560,"Ladbroke Grove Central, Ladbroke Grove",2017-05-15 15:47:00 UTC,290,"Winsland Street, Paddington"
65010001,480,13566,2017-05-15 15:56:00 UTC,19,"Taviton Street, Bloomsbury",2017-05-15 15:48:00 UTC,204,"Margery Street, Clerkenwell"
65010002,600,2880,2017-05-15 15:58:00 UTC,114,"Park Road (Baker Street), The Regent's Park",2017-05-15 15:48:00 UTC,98,"Hampstead Road, Euston"
65010003,1380,13129,2017-05-15 16:11:00 UTC,58,"New Inn Yard, Shoreditch",2017-05-15 15:48:00 UTC,199,"Great Tower Street, Monument"
65010004,480,4198,2017-05-15 15:56:00 UTC,65,"Gower Place , Euston",2017-05-15 15:48:00 UTC,57,"Guilford Street , Bloomsbury"
65010005,300,12832,2017-05-15 15:53:00 UTC,574,"Eagle Wharf Road, Hoxton",2017-05-15 15:48:00 UTC,254,"Chadwell Street, Angel"
65010006,780,7563,2017-05-15 16:01:00 UTC,58,"New Inn Yard, Shoreditch",2017-05-15 15:48:00 UTC,34,"Pancras Road, King's Cross"
65010007,300,4226,2017-05-15 15:53:00 UTC,11,"Brunswick Square, Bloomsbury",2017-05-15 15:48:00 UTC,84,"Breams Buildings, Holborn"
65010008,2760,8011,2017-05-15 16:34:00 UTC,765,"Ranelagh Gardens, Fulham",2017-05-15 15:48:00 UTC,18,"Drury Lane, Covent Garden"
65010009,480,11318,2017-05-15 15:56:00 UTC,14,"Belgrove Street , King's Cross",2017-05-15 15:48:00 UTC,386,"Moor Street, Soho"
65010010,360,12023,2017-05-15 15:54:00 UTC,404,"Palace Gate, Kensington Gardens",2017-05-15 15:48:00 UTC,248,"Triangle Car Park, Hyde Park"
65010011,840,212,2017-05-15 16:02:00 UTC,199,"Great Tower Street, Monument",2017-05-15 15:48:00 UTC,328,"New North Road 2, Hoxton"
65010012,480,1175,2017-05-15 15:56:00 UTC,14,"Belgrove Street , King's Cross",2017-05-15 15:48:00 UTC,386,"Moor Street, Soho"
65010013,420,912,2017-05-15 15:55:00 UTC,403,"George Place Mews, Marylebone",2017-05-15 15:48:00 UTC,357,"Howland Street, Fitzrovia"
65010014,360,13867,2017-05-15 15:54:00 UTC,499,"Furze Green, Bow",2017-05-15 15:48:00 UTC,712,"Mile End Stadium, Mile End"
65010015,420,6609,2017-05-15 15:55:00 UTC,815,"Lambeth Palace Road, Waterloo",2017-05-15 15:48:00 UTC,309,"Embankment (Savoy), Strand"
65010016,180,5352,2017-05-15 15:51:00 UTC,310,"Black Prince Road, Vauxhall",2017-05-15 15:48:00 UTC,813,"New Spring Gardens Walk, Vauxhall"
65010017,1620,1369,2017-05-15 16:15:00 UTC,815,"Lambeth Palace Road, Waterloo",2017-05-15 15:48:00 UTC,732,"Duke Street Hill, London Bridge"
65010018,720,4906,2017-05-15 16:00:00 UTC,696,"Charing Cross Hospital, Hammersmith",2017-05-15 15:48:00 UTC,133,"Derry Street, Kensington"
65010019,1800,2271,2017-05-15 16:18:00 UTC,163,"Sloane Avenue, Knightsbridge",2017-05-15 15:48:00 UTC,38,"Abingdon Villas, Kensington"
65010020,360,322,2017-05-15 15:54:00 UTC,722,"Finnis Street, Bethnal Green",2017-05-15 15:48:00 UTC,478,"Stepney Green Station, Stepney"
65010021,540,12365,2017-05-15 15:57:00 UTC,381,"Charlotte Street, Fitzrovia",2017-05-15 15:48:00 UTC,798,"Birkenhead Street, King's Cross"
65010022,600,12726,2017-05-15 15:58:00 UTC,270,"Kennington Lane Rail Bridge, Vauxhall",2017-05-15 15:48:00 UTC,360,"Howick Place, Westminster"
65010023,420,6799,2017-05-15 15:55:00 UTC,18,"Drury Lane, Covent Garden",2017-05-15 15:48:00 UTC,81,"Great Titchfield Street, Fitzrovia"
65010024,180,4142,2017-05-15 15:51:00 UTC,428,"Exhibition Road, Knightsbridge",2017-05-15 15:48:00 UTC,266,"Queen's Gate (North), Kensington"
65010025,480,6600,2017-05-15 15:56:00 UTC,54,"Golden Lane, Barbican",2017-05-15 15:48:00 UTC,579,"Queen Street 2, Bank"
65010027,1080,2643,2017-05-15 16:07:00 UTC,480,"Flamborough Street, Limehouse",2017-05-15 15:49:00 UTC,399,"Brick Lane Market, Shoreditch"
65010028,180,9928,2017-05-15 15:52:00 UTC,246,"Berry Street, Clerkenwell",2017-05-15 15:49:00 UTC,73,"Old Street Station, St. Luke's"
65010029,600,8173,2017-05-15 15:59:00 UTC,43,"Crawford Street, Marylebone",2017-05-15 15:49:00 UTC,69,"Euston Road, Euston"
65010030,1980,973,2017-05-15 16:22:00 UTC,587,"Monument Street, Monument",2017-05-15 15:49:00 UTC,377,"Waterloo Bridge, South Bank"
65010031,660,13522,2017-05-15 16:00:00 UTC,154,"Waterloo Station 3, Waterloo",2017-05-15 15:49:00 UTC,376,"Millbank Tower, Pimlico"
65010032,780,13296,2017-05-15 16:02:00 UTC,272,"Baylis Road, Waterloo",2017-05-15 15:49:00 UTC,583,"Abingdon Green, Westminster"
65010033,420,11451,2017-05-15 15:56:00 UTC,140,"Finsbury Square , Moorgate",2017-05-15 15:49:00 UTC,557,"King Edward Street, St Pauls"
65010035,2700,5808,2017-05-15 16:34:00 UTC,643,"All Saints' Road, Portobello",2017-05-15 15:49:00 UTC,527,"Hansard Mews, Holland Park"
65010036,660,2166,2017-05-15 16:00:00 UTC,772,"Binfield Road, Stockwell",2017-05-15 15:49:00 UTC,640,"Silverthorne Road, Battersea"
65010037,660,14544,2017-05-15 16:00:00 UTC,217,"Wormwood Street, Liverpool Street",2017-05-15 15:49:00 UTC,193,"Bankside Mix, Bankside"
65010038,240,14941,2017-05-15 15:53:00 UTC,173,"Waterloo Road, South Bank",2017-05-15 15:49:00 UTC,810,"Tate Modern, Bankside"
65010039,420,7388,2017-05-15 15:56:00 UTC,541,"Green Park Station, Mayfair",2017-05-15 15:49:00 UTC,64,"William IV Street, Strand"
65010040,720,9623,2017-05-15 16:01:00 UTC,214,"Endsleigh Gardens, Euston",2017-05-15 15:49:00 UTC,127,"Wood Street, Guildhall"
65010041,240,11458,2017-05-15 15:53:00 UTC,785,"Aquatic Centre, Queen Elizabeth Olympic Park",2017-05-15 15:49:00 UTC,783,"Monier Road, Hackney Wick"
65010042,300,884,2017-05-15 15:54:00 UTC,305,"Kennington Lane Tesco, Vauxhall",2017-05-15 15:49:00 UTC,117,"Lollard Street, Vauxhall"
65010043,2160,3028,2017-05-15 16:25:00 UTC,606,"Addison Road, Holland Park",2017-05-15 15:49:00 UTC,118,"Rochester Row, Westminster"
65010044,720,12905,2017-05-15 16:01:00 UTC,201,"Dorset Square, Marylebone",2017-05-15 15:49:00 UTC,382,"Farm Street, Mayfair"
65010045,1560,2799,2017-05-15 16:15:00 UTC,18,"Drury Lane, Covent Garden",2017-05-15 15:49:00 UTC,479,"Pott Street, Bethnal Green"
65010046,240,13536,2017-05-15 15:53:00 UTC,624,"Courland Grove, Wandsworth Road",2017-05-15 15:49:00 UTC,772,"Binfield Road, Stockwell"
65010047,840,942,2017-05-15 16:03:00 UTC,542,"Salmon Lane, Limehouse",2017-05-15 15:49:00 UTC,547,"East India DLR, Blackwall"
65010048,660,162,2017-05-15 16:00:00 UTC,479,"Pott Street, Bethnal Green",2017-05-15 15:49:00 UTC,263,"St. Mary Axe, Aldgate"
65010049,2820,3297,2017-05-15 16:36:00 UTC,303,"Albert Gate, Hyde Park",2017-05-15 15:49:00 UTC,303,"Albert Gate, Hyde Park"
65010050,2520,13552,2017-05-15 16:31:00 UTC,755,"The Vale, Chelsea",2017-05-15 15:49:00 UTC,314,"Tyers Gate, Bermondsey"
65010051,600,8139,2017-05-15 15:59:00 UTC,88,"Bayley Street , Bloomsbury",2017-05-15 15:49:00 UTC,703,"St. Bride Street, Holborn"
65010052,240,7269,2017-05-15 15:54:00 UTC,28,"Bolsover Street, Fitzrovia",2017-05-15 15:50:00 UTC,313,"Wells Street, Fitzrovia"
65010053,240,13212,2017-05-15 15:54:00 UTC,348,"Grosvenor Square, Mayfair",2017-05-15 15:50:00 UTC,400,"George Street, Marylebone"
65010054,360,10346,2017-05-15 15:56:00 UTC,798,"Birkenhead Street, King's Cross",2017-05-15 15:50:00 UTC,436,"Red Lion Street, Holborn"
65010055,480,132,2017-05-15 15:58:00 UTC,553,"Regent's Row , Haggerston",2017-05-15 15:50:00 UTC,132,"Bethnal Green Road, Shoreditch"
65010056,3060,13897,2017-05-15 16:41:00 UTC,457,"Castlehaven Road, Camden Town",2017-05-15 15:50:00 UTC,457,"Castlehaven Road, Camden Town"
65010057,1800,4574,2017-05-15 16:20:00 UTC,56,"Paddington Street, Marylebone",2017-05-15 15:50:00 UTC,677,"Heath Road, Battersea"
65010058,1860,14802,2017-05-15 16:21:00 UTC,661,"All Saints Church, Portobello",2017-05-15 15:50:00 UTC,51,"Finsbury Library , Finsbury"
65010059,540,10442,2017-05-15 15:59:00 UTC,191,"Hyde Park Corner, Hyde Park",2017-05-15 15:50:00 UTC,378,"Natural History Museum, South Kensington"
65010060,1620,8560,2017-05-15 16:17:00 UTC,457,"Castlehaven Road, Camden Town",2017-05-15 15:50:00 UTC,60,"Lisson Grove, St. John's Wood"
65010061,3000,7006,2017-05-15 16:40:00 UTC,457,"Castlehaven Road, Camden Town",2017-05-15 15:50:00 UTC,457,"Castlehaven Road, Camden Town"
65010062,1620,14347,2017-05-15 16:17:00 UTC,345,"Flood Street, Chelsea",2017-05-15 15:50:00 UTC,625,"Queen's Circus, Battersea Park"
65010063,840,10159,2017-05-15 16:04:00 UTC,129,"Golden Square, Soho",2017-05-15 15:50:00 UTC,593,"Northdown Street, King's Cross"
65010064,720,9544,2017-05-15 16:02:00 UTC,574,"Eagle Wharf Road, Hoxton",2017-05-15 15:50:00 UTC,11,"Brunswick Square, Bloomsbury"
65010065,3060,8136,2017-05-15 16:41:00 UTC,457,"Castlehaven Road, Camden Town",2017-05-15 15:50:00 UTC,457,"Castlehaven Road, Camden Town"
65010066,2760,8929,2017-05-15 16:36:00 UTC,303,"Albert Gate, Hyde Park",2017-05-15 15:50:00 UTC,303,"Albert Gate, Hyde Park"
65010067,480,2413,2017-05-15 15:58:00 UTC,553,"Regent's Row , Haggerston",2017-05-15 15:50:00 UTC,132,"Bethnal Green Road, Shoreditch"
65010068,660,13965,2017-05-15 16:01:00 UTC,571,"Westfield Southern Terrace ,Shepherd's Bush",2017-05-15 15:50:00 UTC,133,"Derry Street, Kensington"
65010069,480,5984,2017-05-15 15:58:00 UTC,14,"Belgrove Street , King's Cross",2017-05-15 15:50:00 UTC,66,"Holborn Circus, Holborn"
65010070,720,4055,2017-05-15 16:02:00 UTC,572,"Greenland Road, Camden Town",2017-05-15 15:50:00 UTC,313,"Wells Street, Fitzrovia"
65010071,780,9609,2017-05-15 16:03:00 UTC,452,"St. Katharine's Way, Tower",2017-05-15 15:50:00 UTC,483,"Albert Gardens, Stepney"
65010072,540,7299,2017-05-15 15:59:00 UTC,155,"Lexham Gardens, Kensington",2017-05-15 15:50:00 UTC,666,"Olympia Way, Olympia"
65010073,660,3498,2017-05-15 16:01:00 UTC,661,"All Saints Church, Portobello",2017-05-15 15:50:00 UTC,571,"Westfield Southern Terrace ,Shepherd's Bush"
65010074,1260,9941,2017-05-15 16:11:00 UTC,312,"Grove End Road, St. John's Wood",2017-05-15 15:50:00 UTC,141,"Chapel Place, Marylebone"
65010075,960,10066,2017-05-15 16:06:00 UTC,321,"Bermondsey Street, Bermondsey",2017-05-15 15:50:00 UTC,393,"Snow Hill, Farringdon"
65010076,120,7498,2017-05-15 15:53:00 UTC,333,"Palace Gardens Terrace, Notting Hill",2017-05-15 15:51:00 UTC,29,"Hereford Road, Bayswater"
65010077,1140,10973,2017-05-15 16:10:00 UTC,303,"Albert Gate, Hyde Park",2017-05-15 15:51:00 UTC,307,"Black Lion Gate, Kensington Gardens"
65010078,720,5390,2017-05-15 16:03:00 UTC,395,"Cadogan Gardens, Chelsea",2017-05-15 15:51:00 UTC,780,"Imperial Wharf Station, Sands End"
65010079,240,14521,2017-05-15 15:55:00 UTC,69,"Euston Road, Euston",2017-05-15 15:51:00 UTC,357,"Howland Street, Fitzrovia"
65010080,1620,470,2017-05-15 16:18:00 UTC,166,"Seville Street, Knightsbridge",2017-05-15 15:51:00 UTC,300,"Serpentine Car Park, Hyde Park"
65010081,540,13260,2017-05-15 16:00:00 UTC,44,"Bruton Street, Mayfair",2017-05-15 15:51:00 UTC,370,"Paddington Green, Paddington"
65010082,1380,11361,2017-05-15 16:14:00 UTC,300,"Serpentine Car Park, Hyde Park",2017-05-15 15:51:00 UTC,306,"Rathbone Street, Fitzrovia"
65010083,2940,4752,2017-05-15 16:40:00 UTC,457,"Castlehaven Road, Camden Town",2017-05-15 15:51:00 UTC,457,"Castlehaven Road, Camden Town"
65010084,1560,14747,2017-05-15 16:17:00 UTC,148,"Tachbrook Street, Victoria",2017-05-15 15:51:00 UTC,294,"St. George's Square, Pimlico"
65010085,900,10100,2017-05-15 16:06:00 UTC,691,"Erin Close, Walham Green",2017-05-15 15:51:00 UTC,638,"Falcon Road, Clapham Junction"
65010086,420,5471,2017-05-15 15:58:00 UTC,347,"Lower Marsh, Waterloo",2017-05-15 15:51:00 UTC,801,"Lavington Street, Bankside"
65010087,7020,6445,2017-05-15 17:48:00 UTC,405,"Gloucester Road Station, South Kensington",2017-05-15 15:51:00 UTC,300,"Serpentine Car Park, Hyde Park"
65010088,480,6106,2017-05-15 15:59:00 UTC,296,"Knaresborough Place, Earl's Court",2017-05-15 15:51:00 UTC,157,"Wright's Lane, Kensington"
65010089,660,11268,2017-05-15 16:02:00 UTC,194,"Hop Exchange, The Borough",2017-05-15 15:51:00 UTC,489,"Christian Street, Whitechapel"
65010091,1440,8307,2017-05-15 16:15:00 UTC,46,"Nesham Street, Wapping",2017-05-15 15:51:00 UTC,233,"Pall Mall East, West End"
65010092,1320,8910,2017-05-15 16:13:00 UTC,12,"Malet Street, Bloomsbury",2017-05-15 15:51:00 UTC,221,"Horseferry Road, Westminster"
65010093,660,12049,2017-05-15 16:03:00 UTC,41,"Sun Street, Liverpool Street",2017-05-15 15:52:00 UTC,232,"Carey Street, Holborn"
65010094,1020,5437,2017-05-15 16:09:00 UTC,201,"Dorset Square, Marylebone",2017-05-15 15:52:00 UTC,258,"Kensington Gore, Knightsbridge"
65010095,180,9788,2017-05-15 15:55:00 UTC,143,"Pont Street, Knightsbridge",2017-05-15 15:52:00 UTC,163,"Sloane Avenue, Knightsbridge"
65010096,180,1138,2017-05-15 15:55:00 UTC,254,"Chadwell Street, Angel",2017-05-15 15:52:00 UTC,227,"Great Percy Street, Clerkenwell"
65010097,780,2642,2017-05-15 16:05:00 UTC,627,"Holden Street, Battersea",2017-05-15 15:52:00 UTC,772,"Binfield Road, Stockwell"
65010098,300,14588,2017-05-15 15:57:00 UTC,433,"Wren Street, Holborn",2017-05-15 15:52:00 UTC,14,"Belgrove Street , King's Cross"
65010099,1140,469,2017-05-15 16:11:00 UTC,187,"Queen's Gate (South), South Kensington",2017-05-15 15:52:00 UTC,138,"Green Street, Mayfair"
65010100,1260,14440,2017-05-15 16:13:00 UTC,101,"Queen Street 1, Bank",2017-05-15 15:52:00 UTC,810,"Tate Modern, Bankside"
65010101,300,13587,2017-05-15 15:57:00 UTC,573,"Limerston Street, West Chelsea",2017-05-15 15:52:00 UTC,405,"Gloucester Road Station, South Kensington"
65010102,720,1407,2017-05-15 16:04:00 UTC,87,"Devonshire Square, Liverpool Street",2017-05-15 15:52:00 UTC,9,"New Globe Walk, Bankside"
65010103,300,1130,2017-05-15 15:57:00 UTC,427,"Cheapside, Bank",2017-05-15 15:52:00 UTC,78,"Sadlers Sports Centre, Finsbury"
65010104,1380,9526,2017-05-15 16:15:00 UTC,368,"Harriet Street, Knightsbridge",2017-05-15 15:52:00 UTC,300,"Serpentine Car Park, Hyde Park"
65010105,360,5352,2017-05-15 15:58:00 UTC,347,"Lower Marsh, Waterloo",2017-05-15 15:52:00 UTC,310,"Black Prince Road, Vauxhall"
65010106,240,9840,2017-05-15 15:56:00 UTC,223,"Rodney Road , Walworth",2017-05-15 15:52:00 UTC,324,"Ontario Street, Elephant & Castle"
65010107,480,4097,2017-05-15 16:00:00 UTC,99,"Old Quebec Street, Marylebone",2017-05-15 15:52:00 UTC,114,"Park Road (Baker Street), The Regent's Park"
65010108,180,9458,2017-05-15 15:55:00 UTC,239,"Warren Street Station, Euston",2017-05-15 15:52:00 UTC,88,"Bayley Street , Bloomsbury"
65010110,1380,1099,2017-05-15 16:15:00 UTC,368,"Harriet Street, Knightsbridge",2017-05-15 15:52:00 UTC,300,"Serpentine Car Park, Hyde Park"
65010111,420,4318,2017-05-15 15:59:00 UTC,55,"Finsbury Circus, Liverpool Street",2017-05-15 15:52:00 UTC,66,"Holborn Circus, Holborn"
65010112,300,8291,2017-05-15 15:57:00 UTC,396,"Shouldham Street, Marylebone",2017-05-15 15:52:00 UTC,56,"Paddington Street, Marylebone"
65010113,300,10657,2017-05-15 15:57:00 UTC,647,"Richmond Way, Shepherd's Bush",2017-05-15 15:52:00 UTC,613,"Woodstock Grove, Shepherd's Bush"
65010114,840,6073,2017-05-15 16:06:00 UTC,191,"Hyde Park Corner, Hyde Park",2017-05-15 15:52:00 UTC,762,"Storey's Gate, Westminster"
65010115,420,969,2017-05-15 15:59:00 UTC,47,"Warwick Avenue Station, Maida Vale",2017-05-15 15:52:00 UTC,182,"Bell Street , Marylebone"
65010117,540,2827,2017-05-15 16:01:00 UTC,61,"Great Dover Street, The Borough",2017-05-15 15:52:00 UTC,199,"Great Tower Street, Monument"
65010118,780,14005,2017-05-15 16:05:00 UTC,795,"Melton Street, Euston",2017-05-15 15:52:00 UTC,329,"Prince Albert Road, The Regent's Park"
65010119,420,10277,2017-05-15 15:59:00 UTC,634,"Brook Green South, Brook Green",2017-05-15 15:52:00 UTC,626,"Normand Park, West Kensington"
65010121,1200,238,2017-05-15 16:12:00 UTC,213,"Wellington Arch, Hyde Park",2017-05-15 15:52:00 UTC,201,"Dorset Square, Marylebone"
65010122,960,360,2017-05-15 16:08:00 UTC,388,"Southampton Street, Strand",2017-05-15 15:52:00 UTC,425,"Harrington Square 2, Camden Town"
65010123,1020,5251,2017-05-15 16:09:00 UTC,374,"Waterloo Station 1, Waterloo",2017-05-15 15:52:00 UTC,51,"Finsbury Library , Finsbury"
65010124,960,10580,2017-05-15 16:09:00 UTC,109,"Soho Square , Soho",2017-05-15 15:53:00 UTC,109,"Soho Square , Soho"
65010125,1260,1394,2017-05-15 16:13:00 UTC,116,"Little Argyll Street, West End",2017-05-15 15:52:00 UTC,27,"Bouverie Street, Temple"
65010126,240,72,2017-05-15 15:57:00 UTC,16,"Cartwright Gardens , Bloomsbury",2017-05-15 15:53:00 UTC,131,"Eversholt Street , Camden Town"
65010127,3600,5362,2017-05-15 16:53:00 UTC,404,"Palace Gate, Kensington Gardens",2017-05-15 15:53:00 UTC,213,"Wellington Arch, Hyde Park"
65010128,660,1643,2017-05-15 16:04:00 UTC,265,"Southwick Street, Paddington",2017-05-15 15:53:00 UTC,428,"Exhibition Road, Knightsbridge"
65010129,840,9720,2017-05-15 16:07:00 UTC,350,"Queen's Gate, Kensington Gardens",2017-05-15 15:53:00 UTC,280,"Royal Avenue 2, Chelsea"
65010130,360,8825,2017-05-15 15:59:00 UTC,321,"Bermondsey Street, Bermondsey",2017-05-15 15:53:00 UTC,194,"Hop Exchange, The Borough"
65010131,2100,5065,2017-05-15 16:28:00 UTC,230,"Poured Lines, Bankside",2017-05-15 15:53:00 UTC,732,"Duke Street Hill, London Bridge"
65010132,2100,4344,2017-05-15 16:28:00 UTC,230,"Poured Lines, Bankside",2017-05-15 15:53:00 UTC,732,"Duke Street Hill, London Bridge"
65010133,3600,10463,2017-05-15 16:53:00 UTC,404,"Palace Gate, Kensington Gardens",2017-05-15 15:53:00 UTC,213,"Wellington Arch, Hyde Park"
